"REF_DATE","GEO","DGUID","Electricity generated from fuels","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","93892078","","","","0"
"2006","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","86988827","","","","0"
"2007","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","94525883","","","","0"
"2008","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","87734781","","","","0"
"2009","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","73570436","","r","","0"
"2010","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","74300030","","","","0"
"2011","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","70205035","","r","","0"
"2012","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","60151178","","r","","0"
"2013","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","60891654","","","","0"
"2014","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","61588772","","","","0"
"2015","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","57770802","","","","0"
"2016","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","57903342","","","","0"
"2017","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","55917792","","","","0"
"2018","Canada","2016A000011124","Total coal","Megawatt hours","210","units ","0","v52310329","1.2","47034158","","","","0"
"2005","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","1781211","","","","0"
"2006","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","1862328","","","","0"
"2007","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","1766244","","","","0"
"2008","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","1812181","","","","0"
"2009","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","2077881","","r","","0"
"2010","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","2306488","","","","0"
"2011","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","2146335","","r","","0"
"2012","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","1989222","","r","","0"
"2013","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","2050774","","","","0"
"2014","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","2031227","","","","0"
"2015","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","1980692","","","","0"
"2016","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","2249376","","","","0"
"2017","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","2166853","","","","0"
"2018","Canada","2016A000011124","Wood","Megawatt hours","210","units ","0","v52310319","1.10","1952164","","","","0"
"2005","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","10806115","","","","0"
"2006","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","5465345","","","","0"
"2007","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","6736851","","","","0"
"2008","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","5860808","","","","0"
"2009","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","5398036","","r","","0"
"2010","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","3014235","","r","","0"
"2011","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","2313870","","r","","0"
"2012","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","2322601","","","","0"
"2013","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","2158232","","r","","0"
"2014","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","3167430","","","","0"
"2015","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","3550255","","","","0"
"2016","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","3571511","","","","0"
"2017","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","3100868","","","","0"
"2018","Canada","2016A000011124","Total petroleum products","Megawatt hours","210","units ","0","v52310323","1.14","2878901","","","","0"
"2005","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","91343","","","","0"
"2006","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","92308","","","","0"
"2007","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","94888","","","","0"
"2008","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","165776","","","","0"
"2009","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","147904","","r","","0"
"2010","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","142428","","r","","0"
"2011","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","131152","","","","0"
"2012","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","137605","","","","0"
"2013","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","136421","","r","","0"
"2014","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","121563","","","","0"
"2015","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","173820","","","","0"
"2016","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","215166","","","","0"
"2017","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","154033","","","","0"
"2018","Canada","2016A000011124","Light fuel oil","Megawatt hours","210","units ","0","v52310324","1.15","138044","","","","0"
"2005","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","10061809","","","","0"
"2006","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","4881384","","","","0"
"2007","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","5941431","","","","0"
"2008","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","5149275","","","","0"
"2009","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","4700997","","","","0"
"2010","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","2338056","","r","","0"
"2011","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","1699968","","","","0"
"2012","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","1728409","","","","0"
"2013","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","1540664","","","","0"
"2014","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","2406513","","","","0"
"2015","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","2750441","","","","0"
"2016","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","2651119","","","","0"
"2017","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","2237631","","","","0"
"2018","Canada","2016A000011124","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310325","1.16","2008911","","","","0"
"2005","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","652963","","","","0"
"2006","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","491653","","","","0"
"2007","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","700532","","","","0"
"2008","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","545757","","","","0"
"2009","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","549135","","r","","0"
"2010","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","533751","","r","","0"
"2011","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","482750","","r","","0"
"2012","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","456587","","","","0"
"2013","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","481147","","r","","0"
"2014","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","641136","","","","0"
"2015","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","625994","","","","0"
"2016","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","705226","","","","0"
"2017","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","709204","","","","0"
"2018","Canada","2016A000011124","Diesel","Megawatt hours","210","units ","0","v52310328","1.19","731946","","","","0"
"2005","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","0","","","","0"
"2006","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","0","","","","0"
"2007","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","0","","","","0"
"2008","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","81","","","","0"
"2009","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","80","","","","0"
"2010","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","71","","","","0"
"2011","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","63","","r","","0"
"2012","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","55","","","","0"
"2013","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","55","","r","","0"
"2014","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","44","","","","0"
"2015","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","64","","","","0"
"2016","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","0","","","","0"
"2017","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","0","","","","0"
"2018","Canada","2016A000011124","Propane","Megawatt hours","210","units ","0","v52310330","1.21","0","","","","0"
"2005","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","29768675","","","","0"
"2006","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","30837141","","","","0"
"2007","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","30822872","","","","0"
"2008","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","27810623","","","","0"
"2009","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","28416799","","r","","0"
"2010","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","33578243","","r","","0"
"2011","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","40954118","","r","","0"
"2012","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","39075131","","r","","0"
"2013","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","35613115","","r","","0"
"2014","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","39976858","","","","0"
"2015","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","41186920","","","","0"
"2016","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","39060688","","","","0"
"2017","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","35069652","","","","0"
"2018","Canada","2016A000011124","Natural gas","Megawatt hours","210","units ","0","v52310333","1.24","43287321","","","","0"
"2005","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","0","","","","0"
"2006","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","0","","","","0"
"2007","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","0","","","","0"
"2008","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","971801","","","","0"
"2009","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","194060","","r","","0"
"2010","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","254040","","r","","0"
"2011","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","234825","","","","0"
"2012","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","199768","","","","0"
"2013","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","207641","","r","","0"
"2014","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","255867","","","","0"
"2015","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","196016","","","","0"
"2016","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","340286","","","","0"
"2017","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","389670","","","","0"
"2018","Canada","2016A000011124","Methane","Megawatt hours","210","units ","0","v52310334","1.26","308004","","","","0"
"2005","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","86829896","","","","0"
"2006","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","92418514","","","","0"
"2007","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","88190431","","","","0"
"2008","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","90585015","","","","0"
"2009","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","84991779","","","","0"
"2010","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","85526588","","","","0"
"2011","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","88291216","","","","0"
"2012","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","89487180","","","","0"
"2013","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","97582417","","r","","0"
"2014","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","99455875","","","","0"
"2015","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","96045793","","","","0"
"2016","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","95687312","","","","0"
"2017","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","95565022","","","","0"
"2018","Canada","2016A000011124","Uranium","Megawatt hours","210","units ","0","v52310336","1.28","95029596","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Wood","Megawatt hours","210","units ","0","v1014079389","2.10","0","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Wood","Megawatt hours","210","units ","0","v1014079389","2.10","0","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Wood","Megawatt hours","210","units ","0","v1014079389","2.10","0","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Wood","Megawatt hours","210","units ","0","v1014079389","2.10","0","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Wood","Megawatt hours","210","units ","0","v1014079389","2.10","0","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1364598","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","773346","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1287323","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1129678","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1061250","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","915765","","r","","0"
"2011","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1009104","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","970424","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1085277","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1472240","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1563068","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1804632","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1795636","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total petroleum products","Megawatt hours","210","units ","0","v52310385","2.14","1373237","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","-6331","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","-9480","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","-11133","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","49300","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","55781","","r","","0"
"2010","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","55686","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","61478","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","54289","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","61141","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","72419","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","104757","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","185634","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","126232","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Light fuel oil","Megawatt hours","210","units ","0","v52310386","2.15","117910","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1326672","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","738835","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1254706","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1078847","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1004431","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","858346","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","947195","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","915312","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1022327","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1398392","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1456520","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1618998","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1669404","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Megawatt hours","210","units ","0","v52310387","2.16","1255327","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","44257","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","43991","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","43750","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","1531","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","1038","","r","","0"
"2010","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","1733","","r","","0"
"2011","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","431","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","823","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","1809","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","3211","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","1791","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","0","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","0","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Diesel","Megawatt hours","210","units ","0","v52310390","2.19","0","","","","0"
"2005","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","1977","","","","0"
"2006","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2927","","","","0"
"2007","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","1996","","","","0"
"2008","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2884","","","","0"
"2009","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2420","","","","0"
"2010","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2405","","","","0"
"2011","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2134","","","","0"
"2012","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2274","","","","0"
"2013","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2197","","","","0"
"2014","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2246","","","","0"
"2015","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2145","","","","0"
"2016","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","2467","","","","0"
"2017","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","0","","","","0"
"2018","Prince Edward Island","2016A000211","Wood","Megawatt hours","210","units ","0","v52310392","3.10","0","","","","0"
"2005","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","3386","","","","0"
"2006","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","4282","","","","0"
"2007","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","1326","","","","0"
"2008","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","1197","","","","0"
"2009","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","3168","","","","0"
"2010","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","-527","","","","0"
"2011","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","727","","","","0"
"2012","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","10314","","","","0"
"2013","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","4331","","","","0"
"2014","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","4405","","","","0"
"2015","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","6065","","","","0"
"2016","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","5565","","","","0"
"2017","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","5638","","","","0"
"2018","Prince Edward Island","2016A000211","Total petroleum products","Megawatt hours","210","units ","0","v52310395","3.14","3048","","","","0"
"2005","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","243","","","","0"
"2006","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","3910","","","","0"
"2007","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","564","","","","0"
"2008","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","-75","","","","0"
"2009","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","-83","","","","0"
"2010","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","-220","","","","0"
"2011","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","62","","","","0"
"2012","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","1364","","","","0"
"2013","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","1338","","","","0"
"2014","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","788","","","","0"
"2015","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","4507","","","","0"
"2016","Prince Edward Island","2016A000211","Light fuel oil","Megawatt hours","210","units ","0","v52310396","3.15","4155","","","","0"
