"REF_DATE","GEO","DGUID","Fuel consumed for electric power generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","51735781","","","","0"
"2006","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","50783214","","","","0"
"2007","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","55580650","","","","0"
"2008","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","50724638","","","","0"
"2009","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","43208751","","r","","0"
"2010","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","43744798","","","","0"
"2011","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","41052964","","","","0"
"2012","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","36980676","","r","","0"
"2013","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","36424396","","r","","0"
"2014","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","35922792","","","","0"
"2015","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","33424860","","","","0"
"2016","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","33534105","","","","0"
"2017","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","33314673","","","","0"
"2018","Canada","2016A000011124","Total coal","Metric tonnes","214","units ","0","v52310007","1.2","25973940","","","","0"
"2005","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","1508524","","","","0"
"2006","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","1984505","","","","0"
"2007","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","2102778","","","","0"
"2008","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","1950318","","","","0"
"2009","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","2742209","","r","","0"
"2010","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","3148569","","r","","0"
"2011","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","3224038","","r","","0"
"2012","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","2904570","","","","0"
"2013","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","2909876","","","","0"
"2014","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","3087734","","","","0"
"2015","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","2927298","","","","0"
"2016","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","3241100","","","","0"
"2017","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","2945405","","","","0"
"2018","Canada","2016A000011124","Wood","Metric tonnes","214","units ","0","v52309997","1.10","2686271","","","","0"
"2005","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","2884976","","","","0"
"2006","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","1527123","","","","0"
"2007","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","1732856","","","","0"
"2008","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","1455490","","","","0"
"2009","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","1378646","","r","","0"
"2010","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","796077","","r","","0"
"2011","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","615936","","r","","0"
"2012","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","587194","","","","0"
"2013","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","539957","","r","","0"
"2014","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","831686","","","","0"
"2015","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","930355","","","","0"
"2016","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","928804","","","","0"
"2017","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","859596","","","","0"
"2018","Canada","2016A000011124","Total petroleum products","Kilolitres","195","units ","0","v52310001","1.14","803518","","","","0"
"2005","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","37515","","","","0"
"2006","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","38409","","","","0"
"2007","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","45191","","","","0"
"2008","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","57611","","","","0"
"2009","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","50966","","r","","0"
"2010","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","48896","","","","0"
"2011","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","40951","","","","0"
"2012","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","44392","","","","0"
"2013","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","41740","","r","","0"
"2014","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","37438","","","","0"
"2015","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","57226","","","","0"
"2016","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","76705","","","","0"
"2017","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","71239","","","","0"
"2018","Canada","2016A000011124","Light fuel oil","Kilolitres","195","units ","0","v52310002","1.15","64403","","","","0"
"2005","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","2653814","","","","0"
"2006","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","1342472","","","","0"
"2007","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","1478312","","","","0"
"2008","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","1272874","","","","0"
"2009","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","1195824","","","","0"
"2010","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","622390","","","","0"
"2011","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","464515","","","","0"
"2012","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","438872","","","","0"
"2013","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","390931","","","","0"
"2014","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","640101","","","","0"
"2015","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","716850","","","","0"
"2016","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","687480","","","","0"
"2017","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","618409","","","","0"
"2018","Canada","2016A000011124","Total heavy fuel oil","Kilolitres","195","units ","0","v52310003","1.16","540046","","","","0"
"2005","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","193647","","","","0"
"2006","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","146242","","","","0"
"2007","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","209353","","","","0"
"2008","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","125005","","","","0"
"2009","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","131856","","r","","0"
"2010","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","124791","","r","","0"
"2011","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","110470","","r","","0"
"2012","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","103930","","","","0"
"2013","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","107286","","r","","0"
"2014","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","154893","","","","0"
"2015","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","156279","","","","0"
"2016","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","164619","","","","0"
"2017","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","169948","","","","0"
"2018","Canada","2016A000011124","Diesel","Kilolitres","195","units ","0","v52310006","1.19","199069","","","","0"
"2005","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","0","","","","0"
"2006","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","0","","","","0"
"2007","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","0","","","","0"
"2008","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","36","","","","0"
"2009","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","37","","","","0"
"2010","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","42","","","","0"
"2011","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","36","","","","0"
"2012","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","28","","","","0"
"2013","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","32","","r","","0"
"2014","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","33","","","","0"
"2015","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","58","","","","0"
"2016","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","0","","","","0"
"2017","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","0","","","","0"
"2018","Canada","2016A000011124","Propane","Kilolitres","195","units ","0","v52310008","1.20","0","","","","0"
"2005","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","8044180","","","","0"
"2006","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","8322044","","","","0"
"2007","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","8052375","","","","0"
"2008","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","7913517","","","","0"
"2009","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","7563991","","r","","0"
"2010","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","9544563","","r","","0"
"2011","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","11086253","","r","","0"
"2012","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","11002447","","r","","0"
"2013","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","9966151","","r","","0"
"2014","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","9584512","","","","0"
"2015","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","9874036","","","","0"
"2016","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","9145745","","","","0"
"2017","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","8127153","","","","0"
"2018","Canada","2016A000011124","Natural gas","Cubic metres","72","thousands","3","v52310011","1.23","10491643","","","","0"
"2005","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","0","","","","0"
"2006","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","0","","","","0"
"2007","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","0","","","","0"
"2008","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","323966","","","","0"
"2009","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","95536","","r","","0"
"2010","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","175668","","r","","0"
"2011","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","167447","","","","0"
"2012","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","143465","","","","0"
"2013","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","150852","","r","","0"
"2014","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","155525","","","","0"
"2015","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","81493","","","","0"
"2016","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","188824","","","","0"
"2017","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","204499","","","","0"
"2018","Canada","2016A000011124","Methane","Cubic metres","72","thousands","3","v52310012","1.25","140902","","","","0"
"2005","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1606680","","","","0"
"2006","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1720238","","","","0"
"2007","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1638934","","","","0"
"2008","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1488434","","","","0"
"2009","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1347428","","","","0"
"2010","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1440716","","","","0"
"2011","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1481382","","","","0"
"2012","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1468473","","","","0"
"2013","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1577368","","r","","0"
"2014","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1641879","","","","0"
"2015","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1633241","","","","0"
"2016","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1632383","","","","0"
"2017","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1613177","","","","0"
"2018","Canada","2016A000011124","Uranium","Metric tonnes","214","units ","0","v52310014","1.27","1598280","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Wood","Metric tonnes","214","units ","0","v1014079390","2.10","0","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Wood","Metric tonnes","214","units ","0","v1014079390","2.10","0","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Wood","Metric tonnes","214","units ","0","v1014079390","2.10","0","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Wood","Metric tonnes","214","units ","0","v1014079390","2.10","0","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Wood","Metric tonnes","214","units ","0","v1014079390","2.10","0","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","356110","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","216172","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","341108","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","293488","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","261893","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","234640","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","251013","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","244131","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","275520","","r","","0"
"2014","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","382178","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","418804","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","487948","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","487382","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total petroleum products","Kilolitres","195","units ","0","v52310060","2.14","360486","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","1217","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","1679","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","1673","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","17588","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","17072","","r","","0"
"2010","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","17178","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","16855","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","16369","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","18105","","r","","0"
"2014","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","23712","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","32146","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","64617","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","45560","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Light fuel oil","Kilolitres","195","units ","0","v52310061","2.15","42016","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","339876","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","200098","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","325073","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","275014","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","244184","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","216767","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","233906","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","227294","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","256339","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","357736","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","385577","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","423331","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","441822","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Total heavy fuel oil","Kilolitres","195","units ","0","v52310062","2.16","318470","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","15017","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","14395","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","14362","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","886","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","637","","r","","0"
"2010","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","695","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","252","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","468","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","1076","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","1476","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","1081","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","0","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","0","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Diesel","Kilolitres","195","units ","0","v52310065","2.19","0","","","","0"
"2005","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1037","","","","0"
"2006","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1012","","","","0"
"2007","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1068","","","","0"
"2008","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1719","","","","0"
"2009","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1475","","","","0"
"2010","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1438","","","","0"
"2011","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1237","","","","0"
"2012","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1192","","","","0"
"2013","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","1184","","","","0"
"2014","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","3652","","","","0"
"2015","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","3487","","","","0"
"2016","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","4026","","","","0"
"2017","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","0","","","","0"
"2018","Prince Edward Island","2016A000211","Wood","Metric tonnes","214","units ","0","v52310067","3.10","0","","","","0"
"2005","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","2484","","","","0"
"2006","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","3590","","","","0"
"2007","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","1947","","","","0"
"2008","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","1470","","","","0"
"2009","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","2079","","","","0"
"2010","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","668","","","","0"
"2011","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","402","","","","0"
"2012","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","3445","","","","0"
"2013","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","1270","","","","0"
"2014","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","1582","","","","0"
"2015","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","4577","","","","0"
"2016","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","1408","","","","0"
"2017","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","2835","","","","0"
"2018","Prince Edward Island","2016A000211","Total petroleum products","Kilolitres","195","units ","0","v52310070","3.14","1018","","","","0"
"2005","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","278","","","","0"
"2006","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","2449","","","","0"
"2007","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","547","","","","0"
"2008","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","203","","","","0"
"2009","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","168","","","","0"
"2010","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","101","","","","0"
"2011","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","135","","","","0"
"2012","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","757","","","","0"
"2013","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","487","","","","0"
"2014","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","188","","","","0"
"2015","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","1792","","","","0"
"2016","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","681","","","","0"
"2017","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","1367","","","","0"
"2018","Prince Edward Island","2016A000211","Light fuel oil","Kilolitres","195","units ","0","v52310071","3.15","1018","","","","0"
"2005","Prince Edward Island","2016A000211","Total heavy fuel oil","Kilolitres","195","units ","0","v52310072","3.16","2182","","","","0"
"2006","Prince Edward Island","2016A000211","Total heavy fuel oil","Kilolitres","195","units ","0","v52310072","3.16","1141","","","","0"
